Timestamp,Air Temperature (IW),Relative Humidity (IW),Soil Moisture (IW),Soil Temperature (IW),Berry Temperature
2025-08-12 12:45:00,35.4,0.277,14.82,29.9,35.19
2025-08-12 13:00:00,35.7333333333333,0.277,14.78,29.4333333333333,35.4211111111111
2025-08-12 13:15:00,36.1333333333333,0.273666666666667,14.7033333333333,29.1,38.293
2025-08-12 13:30:00,36.6333333333333,0.285333333333333,14.6766666666667,28.9,41.426
2025-08-12 13:45:00,36.85,0.267,14.7,29.1,40.4531666666667
2025-08-12 14:00:00,37.1666666666667,0.260333333333333,14.9066666666667,32.3333333333333,41.9453333333333
2025-08-12 14:15:00,37.6333333333333,0.247333333333333,14.9233333333333,34.9333333333333,42.2206666666667
2025-08-12 14:30:00,38.2333333333333,0.257333333333333,14.9066666666667,36.3333333333333,42.512
2025-08-12 14:45:00,38.5,0.229333333333333,14.8966666666667,37.1,44.0193333333333
2025-08-12 15:00:00,39,0.226,14.8333333333333,37.6666666666667,43.752
2025-08-12 15:15:00,39.6,0.228,14.7866666666667,38,45.5066666666667
2025-08-12 15:30:00,39.7333333333333,0.216333333333333,14.7433333333333,38.2,44.964
2025-08-12 15:45:00,39.55,0.2255,14.665,38.3,46.085
2025-08-12 16:00:00,40.1666666666667,0.223666666666667,14.58,38.3,43.9326666666667
2025-08-12 16:15:00,40.5,0.228,14.54,38.3,43.9026666666667
2025-08-12 16:30:00,40.45,0.238,14.475,38.25,43.0565
2025-08-12 16:45:00,39.9,0.244,14.375,37.85,42.9577777777778
2025-08-12 17:00:00,39.6,0.2565,14.32,37.65,42.3306666666667
2025-08-12 17:15:00,39.85,0.245,13.995,35.9,42.4386666666667
2025-08-12 17:30:00,39.9333333333333,0.234333333333333,13.89,34.2333333333333,42.1273333333333
2025-08-12 17:45:00,39.6,0.241,13.86,33.3,41.498
2025-08-12 18:00:00,39.1,0.242,13.77,32.4,40.7293333333333
2025-08-12 18:15:00,39.6,0.28,13.715,31.55,40.9573333333333
2025-08-12 18:30:00,40.0666666666667,0.299,13.6533333333333,31.2333333333333,35.5313333333333
2025-08-12 18:45:00,40.0333333333333,0.294333333333333,13.6366666666667,30.9,33.448
2025-08-12 19:00:00,39,0.333,13.595,30.6,33.224
2025-08-12 19:15:00,37.8666666666667,0.408333333333333,13.5466666666667,30.4333333333333,30.342
2025-08-12 19:30:00,36.3,0.392,13.465,29.9,28.1626666666667
2025-08-12 19:45:00,32.7333333333333,0.465,13.4233333333333,29.1666666666667,25.94
2025-08-12 20:00:00,29.3333333333333,0.506333333333333,13.3866666666667,28.5333333333333,24.044
2025-08-12 20:15:00,26.95,0.518,13.345,28.1,22.94
2025-08-12 20:30:00,24.8,0.576,13.32,27.3,22.2486666666667
2025-08-12 20:45:00,24.4,0.528,13.35,27.2,22.0333333333333
2025-08-12 21:00:00,23.9,0.542,13.28,26.8,22.2716666666667
2025-08-12 21:15:00,24.25,0.4745,13.25,26.25,22.8645
2025-08-12 21:30:00,26.4,0.404666666666667,13.1866666666667,25.9,23.4453333333333
2025-08-12 21:45:00,26.9,0.386,13.185,25.6,23.874
2025-08-12 22:00:00,27.1,0.374,13.19,25.4,24.181
2025-08-12 22:15:00,27.1,0.3695,13.125,25.2,24.14
2025-08-12 22:30:00,25.8,0.4205,13.105,24.95,22.9452777777778
2025-08-12 22:45:00,25.1333333333333,0.432333333333333,13.0533333333333,24.6666666666667,22.3435
2025-08-12 23:00:00,24.9,0.469,13.075,24.55,21.5005555555556
2025-08-12 23:15:00,23.6,0.516333333333333,13.0166666666667,24.2666666666667,20.6533333333333
2025-08-12 23:30:00,22.4,0.4755,12.985,23.95,21.2818888888889
2025-08-12 23:45:00,22,0.514,12.88,23.7,20.7883333333333
2025-08-13 00:00:00,21.45,0.5005,12.915,23.55,20.1763888888889
2025-08-13 00:15:00,21.7,0.467,12.88,23.2,21.3866666666667
2025-08-13 00:30:00,22,0.468,12.86,23.1,21.1020833333334
2025-08-13 00:45:00,21.8666666666667,0.466333333333333,12.8333333333333,22.9333333333333,21.0675
2025-08-13 01:00:00,21.7333333333333,0.492,12.8433333333333,22.7333333333333,20.5405555555556
2025-08-13 01:15:00,21.4,0.532,12.83,22.7,18.5277777777778
2025-08-13 01:30:00,19.1,0.635,12.73,22.2,16.9983333333333
2025-08-13 01:45:00,18.7,0.641,12.78,22.1,15.8237777777778
2025-08-13 02:00:00,17.25,0.668,12.755,21.8,15.7241666666667
2025-08-13 02:15:00,16.7,0.6355,12.67,21.55,16.1641666666667
2025-08-13 02:30:00,16.9,0.631,12.66,21.4,16.5788888888889
2025-08-13 02:45:00,17.1,0.619,12.63,21.2,17.1083333333333
2025-08-13 03:00:00,17.8,0.612,12.645,21.05,17.4230555555556
2025-08-13 03:15:00,17.95,0.6065,12.64,20.95,17.0266666666667
2025-08-13 03:30:00,17.65,0.618,12.585,20.8,16.3455
2025-08-13 03:45:00,17.3,0.645,12.57,20.7,16.3134444444444
2025-08-13 04:00:00,17.3,0.603,12.52,20.5,16.9010555555556
2025-08-13 04:15:00,17.4,0.59,12.58,20.4,16.6283333333333
2025-08-13 04:30:00,17.2333333333333,0.592666666666667,12.55,20.2333333333333,16.5666666666667
2025-08-13 04:45:00,17.2,0.623,12.5,20.1,16.7281666666667
2025-08-13 05:00:00,17.5,0.624333333333333,12.5,19.9333333333333,17.13
2025-08-13 05:15:00,17.3,0.632388888888889,12.4966666666667,19.8888888888889,17.2246666666667
2025-08-13 05:30:00,17.1,0.640444444444444,12.4933333333333,19.8444444444444,16.1119444444444
2025-08-13 05:45:00,16.9,0.6485,12.49,19.8,15.8058888888889
2025-08-13 06:00:00,16.6,0.66,12.45,19.7,15.6911666666667
2025-08-13 06:15:00,16.5,0.653,12.425,19.6,15.7016666666667
2025-08-13 06:30:00,16.45,0.692,12.41,19.6,15.1206666666667
2025-08-13 06:45:00,16.9,0.690666666666667,12.42,19.6666666666667,15.6052777777778
2025-08-13 07:00:00,18.15,0.6865,12.4,19.8,16.5206666666667
2025-08-13 07:15:00,19.8,0.654,12.415,19.95,18.3906666666667
2025-08-13 07:30:00,22.7,0.631,12.44,20.3,19.9327777777778
2025-08-13 07:45:00,25.15,0.517,12.425,20.8,21.714
2025-08-13 08:00:00,26.5,0.448666666666667,12.4766666666667,21.2,23.6046666666667
2025-08-13 08:15:00,27.5,0.401,12.43,21.4,24.4635
2025-08-13 08:30:00,28.15,0.422333333333333,12.4633333333333,21.9833333333333,24.9428333333333
2025-08-13 08:45:00,28.8,0.443666666666667,12.4966666666667,22.5666666666667,25.6597222222222
2025-08-13 09:00:00,29.45,0.4235,12.455,22.9,26.0833333333333
2025-08-13 09:15:00,29.6,0.398,12.475,23.45,26.7135
2025-08-13 09:30:00,29.5,0.404333333333333,12.5533333333333,25.3,27.6761666666667
2025-08-13 09:45:00,30.15,0.415,12.585,27.5,27.9791111111111
2025-08-13 10:00:00,30.2666666666667,0.396,12.6166666666667,29.1,28.2121666666667
2025-08-13 10:15:00,30.3,0.3925,12.625,30.5,28.6526666666667
2025-08-13 10:30:00,30.65,0.36,12.645,31.4,29.245
2025-08-13 10:45:00,31.2,0.3435,12.685,32.65,29.7086666666667
2025-08-13 11:00:00,31.85,0.335,12.705,33.85,30.2455555555556
2025-08-13 11:15:00,32.3666666666667,0.325666666666667,12.7066666666667,35.1666666666667,30.704
2025-08-13 11:30:00,32.7666666666667,0.306333333333333,12.72,36.1333333333333,31.142
2025-08-13 11:45:00,33.1,0.306,12.71,36.8,31.545
2025-08-13 12:00:00,33,0.303,12.57,35.2333333333333,31.6333333333333
2025-08-13 12:15:00,33.3,0.275,12.37,32.8,32.1086666666667
2025-08-13 12:30:00,33.6,0.252,12.2833333333333,32,32.6008888888889
2025-08-13 12:45:00,33.75,0.2625,12.225,31.05,32.9923333333333
2025-08-13 13:00:00,34.2,0.273,12.2,30.3,33.2546666666667
2025-08-13 13:15:00,34.7,0.239666666666667,12.1533333333333,29.8,34.9893333333333
2025-08-13 13:30:00,35.2,0.250666666666667,12.1433333333333,29.6333333333333,37.544
2025-08-13 13:45:00,34.9666666666667,0.242,12.19,29.9333333333333,37.9256111111111
2025-08-13 14:00:00,35.1944444444444,0.240666666666667,12.2783333333333,32.5388888888889,38.7236666666667
2025-08-13 14:15:00,35.4222222222222,0.239333333333333,12.3666666666667,35.1444444444444,38.7346666666667
2025-08-13 14:30:00,35.65,0.238,12.455,37.75,39.2466666666667
2025-08-13 14:45:00,35.7,0.227,12.44,38.8,39.434
2025-08-13 15:00:00,36.15,0.226,12.45,39.75,39.4866666666667
2025-08-13 15:15:00,36,0.2,12.43,39.9333333333333,38.8386666666667
2025-08-13 15:30:00,36,0.205,12.3966666666667,40,38.7086666666667
2025-08-13 15:45:00,36.15,0.214,12.33,40.05,39.0466666666667
2025-08-13 16:00:00,36.1,0.227,12.31,39.9,38.622
2025-08-13 16:15:00,35.9,0.226,12.265,39.65,38.5447222222222
2025-08-13 16:30:00,35.9333333333333,0.221666666666667,12.2166666666667,39.4666666666667,38.4351666666667
2025-08-13 16:45:00,35.5,0.225,12.18,39.2,37.7895
2025-08-13 17:00:00,35.1333333333333,0.237,12.1066666666667,38.4666666666667,37.2786666666667
2025-08-13 17:15:00,34.9333333333333,0.245333333333333,11.9533333333333,36.9333333333333,37.236
2025-08-13 17:30:00,34.5,0.240666666666667,11.81,34.7666666666667,36.4166666666667
2025-08-13 17:45:00,34.2333333333333,0.243666666666667,11.7333333333333,33.3666666666667,35.8425
2025-08-13 18:00:00,33.9,0.248,11.675,32.55,34.2286666666667
2025-08-13 18:15:00,33.6,0.257333333333333,11.6366666666667,31.7,32.108
2025-08-13 18:30:00,33.3,0.268,11.63,31.3,31.055
2025-08-13 18:45:00,32.7,0.2835,11.58,30.75,30.3183333333333
2025-08-13 19:00:00,32.05,0.2805,11.58,30.3,29.9761111111111
2025-08-13 19:15:00,31.175,0.291416666666667,11.56,29.85,29.0211111111111
2025-08-13 19:30:00,30.3,0.302333333333333,11.54,29.4,27.9066666666667
2025-08-13 19:45:00,29.6,0.311,11.55,29,27.1586666666667
2025-08-13 20:00:00,28,0.346,11.49,28.25,26.3933333333333
2025-08-13 20:15:00,27.25,0.3565,11.43,27.8,25.5353333333333
2025-08-13 20:30:00,26.45,0.3705,11.445,27.3,24.92
2025-08-13 20:45:00,25.9,0.377666666666667,11.4166666666667,26.8,24.7175
2025-08-13 21:00:00,25.6,0.383,11.36,26.6,24.2113888888889
2025-08-13 21:15:00,25.1,0.395,11.375,26.15,23.7044444444444
2025-08-13 21:30:00,24.6,0.4095,11.325,25.8,23.392
2025-08-13 21:45:00,24.5,0.414,11.35,25.6,22.6030555555556
2025-08-13 22:00:00,23.2,0.46,11.29,25.2,21.5986666666667
2025-08-13 22:15:00,22.1,0.504,11.31,24.8,20.9608333333333
2025-08-13 22:30:00,21.7,0.5215,11.255,24.35,20.6633333333333
2025-08-13 22:45:00,21.25,0.5375,11.24,24.1,20.12
2025-08-13 23:00:00,21,0.5425,11.215,23.9,19.8744444444445
2025-08-13 23:15:00,20.8,0.553,11.19,23.6,19.3997222222222
2025-08-13 23:30:00,20.5,0.571,11.23,23.5,18.2558333333333
2025-08-13 23:45:00,19.35,0.618,11.19,23.05,16.9536666666667
2025-08-14 00:00:00,18.4,0.636,11.14,22.75,16.47875
2025-08-14 00:15:00,17.7,0.638,11.1,22.5,16.7
2025-08-14 00:30:00,18.25,0.6335,11.1,22.35,17.8466666666667
2025-08-14 00:45:00,18.6,0.624,11.09,22.2,17.6591666666667
2025-08-14 01:00:00,18.3,0.632,11.04,22,17.2308333333333
2025-08-14 01:15:00,18.1,0.644,11.02,21.9,16.8161111111111
2025-08-14 01:30:00,17.7,0.666,11.02,21.7,16.18
2025-08-14 01:45:00,16.9,0.677333333333333,10.99,21.3666666666667,15.155
2025-08-14 02:00:00,16.1,0.693,10.99,21,15.3019444444444
2025-08-14 02:15:00,15.55,0.695,10.975,20.8,14.6566666666667
2025-08-14 02:30:00,15,0.697,10.96,20.6,13.4586111111111
2025-08-14 02:45:00,14.4,0.695,10.94,20.4,12.6563888888889
2025-08-14 03:00:00,13.5,0.721,10.93,20.1,12.2172777777778
2025-08-14 03:15:00,13.1666666666667,0.741,10.8833333333333,19.9,12.2372222222222
2025-08-14 03:30:00,13.2,0.746,10.86,19.6,12.0928333333333
2025-08-14 03:45:00,12.8666666666667,0.756666666666667,10.8466666666667,19.5,11.4684444444444
2025-08-14 04:00:00,12.4,0.7715,10.835,19.2,10.9744444444444
2025-08-14 04:15:00,11.9,0.786666666666667,10.8066666666667,19,10.7022222222222
2025-08-14 04:30:00,11.8,0.8265,10.83,18.8,11.6255555555556
2025-08-14 04:45:00,12.2,0.824,10.79,18.7,12.6293333333333
2025-08-14 05:00:00,12.8,0.773,10.79,18.6,12.2658333333333
2025-08-14 05:15:00,12.6,0.771,10.74,18.4,11.3753333333333
2025-08-14 05:30:00,12.3,0.7785,10.775,18.3,10.6913333333333
2025-08-14 05:45:00,11.7,0.791,10.72,18.1,10.6643333333333
2025-08-14 06:00:00,11.65,0.822,10.72,18,11.8116666666667
2025-08-14 06:15:00,12.1,0.818,10.7233333333333,18,11.3541111111111
2025-08-14 06:30:00,12.4,0.819,10.6866666666667,17.9,11.4301666666667
2025-08-14 06:45:00,13.75,0.775,10.705,17.95,12.2068333333333
2025-08-14 07:00:00,15.05,0.731,10.68,18,12.6633333333333
2025-08-14 07:15:00,16.4,0.682,11.16,18.2,14.7877777777778
2025-08-14 07:30:00,18.85,0.5735,11.865,18.6,17.0176666666667
2025-08-14 07:45:00,19.9,0.5305,13,19.05,18.1485
2025-08-14 08:00:00,20.65,0.512,13.96,19.2,18.8
2025-08-14 08:15:00,21,0.495,14.465,19.35,19.35
2025-08-14 08:30:00,21.2,0.469,14.75,19.5,19.6516666666667
2025-08-14 08:45:00,21.5666666666667,0.549333333333333,14.84,19.7,20.388
2025-08-14 09:00:00,22.2333333333333,0.527,14.94,19.9,21.076
2025-08-14 09:15:00,22.65,0.51,15.055,20.5,21.52
2025-08-14 09:30:00,22.9,0.483333333333333,15.1666666666667,21.9333333333333,21.7606666666667
2025-08-14 09:45:00,22.7,0.489,15.13,22.9,21.4171666666667
2025-08-14 10:00:00,23.1,0.4925,15.16,23.75,22.1675
2025-08-14 10:15:00,23.8,0.473,15.13,25.1,22.7326666666667
2025-08-14 10:30:00,24.1666666666667,0.463,15.1266666666667,25.9333333333333,23.3253333333333
2025-08-14 10:45:00,24.8,0.441,15.165,27.15,24.0335
2025-08-14 11:00:00,25.1333333333333,0.428333333333333,15.1366666666667,28.2,24.2351666666667
2025-08-14 11:15:00,25.3333333333333,0.426666666666667,15.1166666666667,29,24.6165
2025-08-14 11:30:00,25.65,0.4265,15.08,29.55,24.948
2025-08-14 11:45:00,25.8,0.433,14.89,29.6,25.3233333333333
2025-08-14 12:00:00,26.3,0.403666666666667,14.8066666666667,28.8,25.8253333333333
2025-08-14 12:15:00,26.65,0.385,14.68,27.8,26.0902777777778
2025-08-14 12:30:00,26.95,0.4185,14.6,26.6,26.6398333333333
2025-08-14 12:45:00,27.5,0.382,14.565,26,27.112
2025-08-14 13:00:00,27.65,0.3655,14.505,25.65,27.4475
2025-08-14 13:15:00,27.9,0.361666666666667,14.51,25.3333333333333,29.9715
2025-08-14 13:30:00,28.2,0.349,14.49,25.2,31.6573333333333
2025-08-14 13:45:00,28.5666666666667,0.33,14.58,25.4333333333333,32.632
2025-08-14 14:00:00,28.95,0.338,14.79,27.4,33.4013333333333
2025-08-14 14:15:00,29.4666666666667,0.31,14.7633333333333,30.3333333333333,33.412
2025-08-14 14:30:00,29.6333333333333,0.312,14.77,31.6666666666667,34.1573333333333
2025-08-14 14:45:00,29.9666666666667,0.314333333333333,14.7433333333333,32.5666666666667,34.232
2025-08-14 15:00:00,30.05,0.3015,14.705,33.05,33.7066666666667
2025-08-14 15:15:00,30.1,0.308,14.6533333333333,33.2,34.096
2025-08-14 15:30:00,30.35,0.269,14.565,33.3,34.048
2025-08-14 15:45:00,30.5,0.276666666666667,14.5066666666667,33.3,33.7228333333333
2025-08-14 16:00:00,30.65,0.2715,14.445,33.25,34.1386666666667
2025-08-14 16:15:00,30.8,0.259333333333333,14.3766666666667,33.1666666666667,34.1785555555556
2025-08-14 16:30:00,31,0.2675,14.34,33.15,34.9186666666667
2025-08-14 16:45:00,31.2666666666667,0.284,14.2733333333333,33.0666666666667,35.2986666666667
2025-08-14 17:00:00,31.45,0.2705,14.205,32.9,35.408
2025-08-14 17:15:00,31.85,0.247,13.985,31.15,36.0906666666667
2025-08-14 17:30:00,31.6,0.2635,13.915,29.95,34.861
2025-08-14 17:45:00,32.2,0.2875,13.885,28.75,36.968
2025-08-14 18:00:00,32.6,0.299,13.79,27.8,35.9273333333333
2025-08-14 18:15:00,32.4,0.293333333333333,13.76,27.5666666666667,33.128
2025-08-14 18:30:00,31.8,0.321,13.77,27.3,28.2241666666667
2025-08-14 18:45:00,30.7,0.342,13.745,26.75,26.7105555555556
2025-08-14 19:00:00,29.7,0.402,13.67,26.5,24.8811111111111
2025-08-14 19:15:00,27.9,0.46,13.63,26,23.5233333333333
2025-08-14 19:30:00,25.95,0.519,13.59,25.5,22.2063888888889
2025-08-14 19:45:00,24.35,0.5475,13.575,25,21.0266666666667
2025-08-14 20:00:00,22.8,0.531666666666667,13.5466666666667,24.7,19.8791666666667
2025-08-14 20:15:00,21.7,0.539,13.57,24.4,18.9075555555556
2025-08-14 20:30:00,20,0.5405,13.505,23.8,18.5672222222222
2025-08-14 20:45:00,19.5,0.556,13.49,23.4,18.3522222222222
2025-08-14 21:00:00,19.1,0.539,13.44,23.1,18.4641666666667
2025-08-14 21:15:00,19.65,0.516,13.41,22.7,19.21
2025-08-14 21:30:00,20.3,0.511,13.44,22.6,19.7944444444444
2025-08-14 21:45:00,20.6,0.477,13.45,22.4,19.8838888888889
2025-08-14 22:00:00,21.2,0.4155,13.37,21.95,20.0888888888889
2025-08-14 22:15:00,21.025,0.4045,13.39,21.75,19.9825
2025-08-14 22:30:00,20.85,0.3935,13.41,21.55,19.0491666666667
2025-08-14 22:45:00,19.8,0.4235,13.355,21.2,18.0666666666667
2025-08-14 23:00:00,19.1,0.437,13.345,21.05,17.555
2025-08-14 23:15:00,18.55,0.4585,13.345,20.85,17.4516666666667
2025-08-14 23:30:00,18.8,0.5015,13.355,20.8,17.9511111111111
2025-08-14 23:45:00,18.8,0.526,13.34,20.8,17.4958333333333
2025-08-15 00:00:00,18.5,0.581,13.34,20.8,16.615
2025-08-15 00:15:00,17.5,0.618,13.4,20.7,16.0933333333333
2025-08-15 00:30:00,16.8,0.655,13.33,20.5,15.2322222222222
2025-08-15 00:45:00,16.4,0.664,13.35,20.3,15.1872222222222
2025-08-15 01:00:00,16.25,0.678,13.33,20.15,15.3246666666667
2025-08-15 01:15:00,16.2,0.6885,13.365,20.25,15.42
2025-08-15 01:30:00,16.15,0.68825,13.3708333333333,20.2416666666667,15.3297222222222
2025-08-15 01:45:00,16.1,0.688,13.3766666666667,20.2333333333333,15.0397222222222
2025-08-15 02:00:00,15.85,0.689,13.375,20.05,14.6841666666667
2025-08-15 02:15:00,15.5,0.6875,13.37,19.8,14.5516666666667
2025-08-15 02:30:00,15.4,0.693,13.4,19.7,14.9963888888889
2025-08-15 02:45:00,15.9,0.675,13.37,19.6,14.8683333333333
2025-08-15 03:00:00,15.6,0.6895,13.375,19.35,14.3556666666667
2025-08-15 03:15:00,15.2,0.696333333333333,13.39,19.4,14.6186111111111
2025-08-15 03:30:00,15.45,0.6895,13.425,19.4,15.0472222222222
2025-08-15 03:45:00,15.6666666666667,0.693,13.42,19.4,15.3075
2025-08-15 04:00:00,15.95,0.6845,13.425,19.4,15.5244444444444
2025-08-15 04:15:00,16.1,0.683,13.465,19.4,15.7773333333333
2025-08-15 04:30:00,16.2,0.6885,13.46,19.4,15.8138888888889
2025-08-15 04:45:00,16.3,0.693,13.45,19.5,15.8375
2025-08-15 05:00:00,16.4,0.696,13.455,19.5,15.6961111111111
2025-08-15 05:15:00,16.2333333333333,0.691333333333333,13.4466666666667,19.4333333333333,15.3541666666667
2025-08-15 05:30:00,16.2,0.6995,13.48,19.4,15.4233333333333
2025-08-15 05:45:00,16.2,0.701,13.49,19.5,15.3661111111111
2025-08-15 06:00:00,16.05,0.7075,13.48,19.5,15.3672222222222
2025-08-15 06:15:00,15.9,0.714,13.47,19.5,15.3433333333333
2025-08-15 06:30:00,16.05,0.709,13.525,19.525,15.5532222222222
2025-08-15 06:45:00,16.2,0.704,13.58,19.55,16.0658333333333
2025-08-15 07:00:00,16.7,0.683,13.59,19.6,16.8316666666667
2025-08-15 07:15:00,17.6666666666667,0.652,13.6366666666667,19.9166666666667,17.6969444444444
2025-08-15 07:30:00,18.6333333333333,0.621,13.6833333333333,20.2333333333333,18.7257777777778
2025-08-15 07:45:00,19.6,0.59,13.73,20.55,19.1061111111111
2025-08-15 08:00:00,19.8,0.603,13.81,20.8,19.5577777777778
2025-08-15 08:15:00,19.8,0.579,13.8,20.9,19.6277777777778
2025-08-15 08:30:00,20.125,0.57825,13.935,21.25,20.3688333333333
2025-08-15 08:45:00,20.45,0.5775,14.07,21.6,21.3826666666667
2025-08-15 09:00:00,21.1666666666667,0.549,14.1633333333333,22.0333333333333,22.226
2025-08-15 09:15:00,21.5,0.535,14.2433333333333,22.1333333333333,22.106
2025-08-15 09:30:00,21.9333333333333,0.539333333333333,14.3733333333333,22.3333333333333,23.1133333333333
2025-08-15 09:45:00,24.1,0.512333333333333,14.6166666666667,23.9333333333333,25.0246666666667
2025-08-15 10:00:00,25.4,0.5295,14.75,25.75,24.7393333333333
2025-08-15 10:15:00,24.7666666666667,0.543666666666667,14.7333333333333,25.9666666666667,24.41
2025-08-15 10:30:00,24.55,0.5585,14.775,25.9,24.0353333333333
2025-08-15 10:45:00,25.2333333333333,0.561,14.9033333333333,27.1666666666667,24.4205
2025-08-15 11:00:00,25.9,0.5275,15.03,28.9,25.0246666666667
2025-08-15 11:15:00,26.5,0.516,15.08,30.5,25.6553333333333
2025-08-15 11:30:00,26.7,0.504,15.1,30.9666666666667,26.204
2025-08-15 11:45:00,26.9,0.484,15.13,31.3,26.8641666666667
2025-08-15 12:00:00,26.4333333333333,0.504666666666667,14.9066666666667,29.7666666666667,26.4033333333333
2025-08-15 12:15:00,25.7,0.518,14.805,28.15,25.6671666666667
2025-08-15 12:30:00,25.55,0.5295,14.81,27.35,26.0053333333333
2025-08-15 12:45:00,26.7,0.508333333333333,14.8,27.2666666666667,27.336
2025-08-15 13:00:00,27.3,0.4795,14.775,26.85,27.45
2025-08-15 13:15:00,26.95,0.482,14.75,26.8,27.2175
2025-08-15 13:30:00,27.3333333333333,0.467,14.77,26.7333333333333,29.851
2025-08-15 13:45:00,28.1,0.4585,14.825,27.05,31.492
2025-08-15 14:00:00,29.1,0.431,14.965,29.1,32.4493333333333
2025-08-15 14:15:00,28.2666666666667,0.443333333333333,14.89,30.1,29.3773333333333
2025-08-15 14:30:00,27.2,0.462,14.67,28.6,27.33
2025-08-15 14:45:00,27.35,0.4545,14.655,27.7,28.0633333333333
2025-08-15 15:00:00,27.75,0.4455,14.685,27.95,28.9846666666667
2025-08-15 15:15:00,27.8,0.455,14.69,28.1,29.389
2025-08-15 15:30:00,28.6333333333333,0.434666666666667,14.7433333333333,29.2666666666667,31.6031666666667
2025-08-15 15:45:00,28.7,0.4305,14.75,30.4,30.7053333333333
2025-08-15 16:00:00,26.95,0.475,14.52,29.35,27.0391666666667
2025-08-15 16:15:00,26.3,0.495,14.45,28.1,26.2286666666667
2025-08-15 16:30:00,26.7,0.494,14.475,27.55,28.318
2025-08-15 16:45:00,27.3333333333333,0.471,14.46,28.0666666666667,28.7301666666667
2025-08-15 17:00:00,27.3,0.482,14.4,27.9,28.3813333333333
2025-08-15 17:15:00,26.6333333333333,0.501333333333333,14.3133333333333,27.1666666666667,27.1053333333333
2025-08-15 17:30:00,26.8,0.521,14.3,26.7,28.0513333333333
2025-08-15 17:45:00,26.975,0.508,14.285,26.3,26.9491666666667
2025-08-15 18:00:00,27.15,0.495,14.27,25.9,29.0626666666667
2025-08-15 18:15:00,27.6333333333333,0.473666666666667,14.2466666666667,25.7,28.1906666666667
2025-08-15 18:30:00,26.7333333333333,0.49,14.1833333333333,25.3,25.4533333333333
2025-08-15 18:45:00,25.4333333333333,0.520666666666667,14.1133333333333,24.8,24.5042777777778
2025-08-15 19:00:00,25,0.5395,14.115,24.45,24.0123333333333
2025-08-15 19:15:00,24.55,0.557,14.115,24.2,23.6566666666667
2025-08-15 19:30:00,24.05,0.559,14.065,23.9,23.2538888888889
